,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,open_play_crosses,big_chances_created,clearances_blocks_interception,recoveries,key_passes,tackles,attempted_passes,completed_passes,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,total_points,threshold
611,177,7,35,1,0,0,0,0,0,0,0,0,26,34.4,11.8,35.0,8.1,0,0,0,0,1,0,6,5,0,0,0,0,1,0,1,0,5,0
612,177,8,19,0,0,0,0,0,0,0,0,0,3,1.6,10.7,2.0,1.4,0,0,0,1,1,0,5,4,0,0,0,0,0,0,1,0,1,0
613,177,9,23,1,0,0,0,0,0,0,0,0,27,33.2,11.9,41.0,8.6,0,0,0,4,1,0,7,7,0,0,0,1,0,1,0,0,5,0
614,177,10,12,0,0,0,0,0,0,0,0,0,3,0.8,0.5,0.0,0.1,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,1,0
615,177,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,177,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,177,13,13,0,0,0,0,0,0,0,0,0,0,3.2,0.3,25.0,2.9,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0
618,177,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,177,15,68,0,0,0,1,0,0,0,0,0,1,0.4,2.8,53.0,5.6,0,0,0,3,0,0,10,9,1,0,0,1,0,2,0,0,2,0
620,177,16,19,0,0,0,0,0,0,0,0,0,1,1.0,0.3,8.0,0.9,0,0,0,1,0,0,4,3,0,0,0,1,0,0,1,0,1,0
621,177,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,177,18,7,0,0,0,0,0,0,0,0,0,3,1.2,0.3,2.0,0.4,0,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,1,0
623,177,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,470,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,470,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,470,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,470,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,470,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,470,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,470,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,470,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,470,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,470,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,470,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,470,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,470,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,470,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,470,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,470,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,470,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,470,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,470,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,189,1,29,0,0,0,1,0,0,0,0,0,2,6.2,25.6,22.0,5.4,1,0,0,0,2,0,15,10,0,0,0,2,1,1,3,3,1,0
644,189,2,87,0,0,0,3,0,0,0,0,0,12,7.6,34.5,8.0,5.0,0,1,0,4,2,1,35,23,0,0,0,1,0,0,1,0,2,0
645,189,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,189,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,189,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,189,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,189,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,189,8,36,0,0,0,3,0,0,0,0,0,-4,0.0,0.7,5.0,0.1,0,0,0,1,0,0,7,5,1,0,0,1,0,2,1,0,1,0
651,189,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,189,10,90,0,0,0,3,0,0,1,0,0,3,0.0,5.6,19.0,2.1,0,0,4,5,0,1,31,27,0,0,0,1,1,4,3,0,1,0
653,189,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,189,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,189,13,16,0,0,0,0,0,0,0,0,0,2,0.0,0.8,2.0,0.2,0,0,0,1,0,0,8,4,0,0,0,0,0,0,1,0,1,0
656,189,14,45,0,0,0,1,0,0,0,0,0,-1,0.0,1.8,3.0,0.2,0,0,0,1,0,0,10,9,0,0,0,1,0,1,3,1,1,0
657,189,15,90,1,0,0,1,0,0,0,0,2,27,33.4,14.0,29.0,7.6,0,0,0,3,1,0,20,16,0,0,0,0,1,2,2,0,8,1
658,189,16,45,1,0,0,1,0,0,0,0,0,24,32.6,3.3,24.0,6.0,0,0,0,1,0,0,17,13,0,0,0,3,0,1,0,1,5,0
659,189,17,90,0,0,0,2,0,0,0,0,0,-2,23.0,25.3,51.0,9.9,0,0,1,5,2,0,28,20,2,0,0,4,2,0,2,3,2,0
660,189,18,14,0,0,0,0,0,0,1,0,0,-3,0.0,10.8,4.0,1.4,0,0,0,2,1,0,4,3,0,0,0,2,0,0,3,1,0,0
661,189,19,72,0,0,1,0,0,0,0,0,0,2,3.8,11.8,4.0,2.0,0,0,0,2,1,0,18,14,0,0,0,3,0,0,3,1,2,0
662,480,1,90,0,0,0,2,0,0,0,0,0,3,7.2,4.2,66.0,7.7,0,0,1,2,0,0,15,12,0,0,0,2,0,2,0,1,2,0
663,480,2,90,1,0,0,3,0,0,0,0,0,23,28.0,3.9,42.0,7.4,0,0,0,4,0,0,27,18,1,0,0,2,0,3,0,0,6,1
664,480,3,90,2,1,0,2,0,0,0,0,3,59,76.8,19.0,75.0,17.1,1,0,2,2,1,0,26,25,0,0,0,5,1,1,3,0,16,1
665,480,4,90,1,0,0,2,0,0,1,0,0,22,42.2,16.8,44.0,10.3,0,1,5,2,1,0,27,25,0,0,0,7,2,1,2,4,5,0
666,480,5,90,0,0,0,3,0,0,0,0,0,3,0.0,2.3,13.0,1.5,0,0,0,0,0,0,23,18,0,0,0,0,0,1,2,0,2,0
667,480,6,90,1,0,0,1,0,0,0,0,2,22,36.8,12.9,134.0,18.4,0,0,2,1,1,0,25,15,1,0,0,0,3,3,1,0,8,1
668,480,7,90,0,0,0,3,0,0,1,0,0,4,12.0,2.6,6.0,2.1,0,0,6,1,0,0,30,21,0,0,0,1,0,3,0,0,1,0
669,480,8,90,0,0,0,5,0,0,0,0,0,3,7.6,37.0,45.0,9.0,0,0,0,2,3,0,34,23,0,0,0,2,1,1,2,0,2,0
670,480,9,90,0,1,0,4,0,0,0,0,0,14,21.8,11.7,0.0,3.4,0,1,4,0,1,0,22,13,0,0,0,5,0,0,2,0,5,0
671,480,10,90,0,0,0,3,0,0,1,0,0,7,5.2,4.3,5.0,1.5,0,0,5,6,0,1,33,28,0,0,0,1,0,2,3,0,1,0
672,480,11,90,0,0,0,1,0,0,1,0,0,-3,4.6,5.6,64.0,7.4,0,0,1,2,0,0,31,19,0,0,0,3,3,1,0,1,1,0
673,480,12,90,0,0,0,2,0,0,0,0,0,-1,9.8,1.4,18.0,2.9,0,0,2,3,0,0,21,16,0,0,0,4,3,1,1,0,2,0
674,480,13,85,2,0,0,2,0,0,0,0,3,53,81.8,31.2,102.0,21.5,0,0,3,3,2,0,30,20,0,0,0,6,2,0,1,1,13,1
675,480,14,90,0,0,0,2,0,0,0,0,0,0,6.6,5.9,5.0,1.8,0,0,1,0,0,1,28,19,0,0,0,4,0,1,3,0,2,0
676,480,15,90,0,1,0,1,0,0,0,0,0,19,30.8,36.9,52.0,12.0,0,0,3,3,3,0,32,25,0,0,0,0,1,2,1,1,5,0
677,480,16,45,0,0,0,3,0,0,0,0,0,1,4.0,2.8,25.0,3.2,0,0,1,0,0,0,11,7,0,0,0,2,0,0,1,1,1,0
678,480,17,90,0,0,0,2,0,0,0,0,0,5,9.0,31.0,46.0,8.6,0,1,2,5,2,1,40,27,1,0,0,2,2,2,2,1,2,0
679,480,18,90,0,0,1,0,0,0,0,0,0,0,4.2,2.3,41.0,4.8,0,0,2,4,0,0,29,20,0,0,0,2,3,0,4,1,2,0
680,480,19,90,0,0,0,1,0,0,0,0,0,5,6.2,18.2,105.0,12.9,0,0,1,4,1,1,33,24,0,0,0,4,0,4,1,2,2,0
681,513,1,19,0,0,0,1,0,0,0,0,0,6,7.4,24.6,4.0,3.6,1,0,0,2,2,1,6,3,0,0,0,1,0,1,0,0,1,0
682,513,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,513,3,90,0,2,0,2,0,0,0,0,1,33,42.6,64.4,24.0,13.1,2,1,2,3,5,0,37,30,0,0,0,4,0,2,2,1,9,1
684,513,4,73,0,0,0,1,0,0,0,0,0,9,0.8,2.9,20.0,2.4,0,0,1,7,0,1,30,22,0,0,0,3,0,0,1,4,2,0
685,513,5,68,0,0,0,3,0,0,0,0,0,3,6.6,22.8,2.0,3.1,0,0,1,1,2,0,19,16,0,0,0,5,0,0,0,0,2,0
686,513,6,90,0,1,0,1,0,0,0,0,2,22,27.0,29.1,28.0,8.4,1,1,3,9,2,1,38,30,1,0,0,2,0,2,1,1,7,1
687,513,7,63,0,0,0,1,0,0,0,0,0,5,7.2,14.2,8.0,2.9,0,0,0,6,1,2,29,24,1,0,0,6,0,0,0,1,2,0
688,513,8,82,0,1,0,4,0,0,1,0,0,17,22.6,28.3,12.0,6.3,0,1,0,4,2,2,29,25,0,0,0,3,0,1,1,0,4,0
689,513,9,8,0,0,0,1,0,0,0,0,0,3,0.4,0.8,0.0,0.1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,0
690,513,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,513,11,45,0,0,0,1,0,0,0,0,0,2,7.0,1.2,17.0,2.5,0,0,1,0,0,0,15,9,0,0,0,1,0,0,0,0,1,0
692,513,12,12,0,0,0,0,0,0,0,0,0,2,0.4,0.3,2.0,0.3,0,0,0,1,0,0,7,6,0,0,0,1,0,0,0,0,1,0
693,513,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,513,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,513,15,45,0,0,0,0,0,0,0,0,0,-2,0.0,3.2,20.0,2.0,0,0,0,2,0,0,12,10,0,0,0,3,0,0,3,1,1,0
696,513,16,45,0,0,0,1,0,0,0,0,0,3,9.2,13.5,9.0,3.2,0,0,0,1,1,0,23,21,0,0,0,1,0,0,1,1,1,0
697,513,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,513,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,513,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,209,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,209,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,209,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,209,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,209,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,209,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,209,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,209,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,209,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,209,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,209,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,209,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,209,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,209,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,209,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,209,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,209,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,209,18,9,0,0,0,0,0,0,0,0,0,2,0.6,11.5,0.0,1.2,0,0,0,1,1,0,8,7,0,0,0,0,0,0,2,0,1,0
718,209,19,28,0,0,0,2,0,0,0,0,0,1,1.6,2.2,0.0,0.4,0,0,0,1,0,0,9,6,0,0,0,2,1,0,0,1,1,0
719,210,1,45,0,0,0,1,0,0,0,0,0,0,0.0,10.8,8.0,1.8,0,0,0,1,1,0,14,8,0,0,0,2,0,1,1,0,1,0
720,210,2,45,0,0,0,3,0,0,0,0,0,3,2.4,0.8,0.0,0.3,0,0,1,4,0,0,10,7,0,0,0,1,0,0,0,0,1,0
721,210,3,10,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
722,210,4,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723,210,5,12,0,0,0,0,0,0,0,0,0,2,1.6,11.6,2.0,1.5,0,0,0,1,1,0,7,4,0,0,0,1,0,0,1,0,1,0
724,210,6,90,0,1,0,3,0,0,0,0,0,9,22.2,13.2,33.0,6.8,0,0,2,5,1,1,26,18,1,0,0,4,0,1,4,1,5,0
725,210,7,90,0,0,0,2,0,0,0,0,0,6,2.8,12.2,10.0,2.5,0,0,0,6,1,1,25,17,0,0,0,3,1,1,0,0,2,0
726,210,8,58,0,0,0,1,0,0,1,0,0,-5,0.0,11.5,28.0,3.8,0,0,0,1,1,0,6,6,1,0,0,1,0,0,2,0,0,0
727,210,9,90,0,0,0,1,0,0,0,0,0,4,6.8,2.8,69.0,7.9,0,0,1,1,0,1,21,13,0,0,0,2,1,0,1,0,2,0
728,210,10,62,0,0,0,2,0,0,0,0,0,1,1.0,11.0,12.0,2.4,0,0,0,0,1,0,13,9,0,0,0,3,2,2,0,1,2,0
729,210,11,34,0,0,0,0,0,0,0,0,0,-2,0.2,4.3,0.0,0.5,0,0,1,1,0,0,14,8,0,0,0,4,0,0,1,0,1,0
730,210,12,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6.0,0.4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
731,210,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,210,14,41,0,0,0,1,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,6,2,0,0,0,2,0,0,2,0,1,0
733,210,15,90,0,0,0,2,0,0,0,0,0,-2,0.0,5.2,53.0,5.6,0,0,0,0,0,0,31,20,1,0,0,1,0,3,1,0,2,0
734,210,16,90,0,0,0,1,0,0,0,0,0,-2,0.0,2.4,26.0,2.8,0,0,1,4,0,0,31,17,0,0,0,5,0,1,3,0,2,0
735,210,17,90,0,0,0,1,0,0,0,0,0,2,1.2,12.0,55.0,6.8,0,0,0,0,1,0,17,10,0,0,0,3,0,2,0,0,2,0
736,210,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,210,19,72,0,0,0,2,0,0,0,0,0,0,1.2,10.6,27.0,3.9,0,0,0,1,1,0,7,4,0,0,0,3,2,1,1,0,2,0
738,211,1,90,0,0,0,3,0,0,0,0,0,2,1.0,2.8,11.0,1.5,0,0,2,4,0,0,31,19,1,0,0,1,1,2,0,1,2,0
739,211,2,83,0,1,0,5,0,0,0,0,0,18,19.6,22.5,8.0,5.0,0,1,3,2,2,0,19,10,0,0,0,1,0,1,1,0,5,0
740,211,3,79,0,0,1,0,0,0,0,0,0,3,6.6,3.5,55.0,6.5,0,0,3,2,0,0,19,15,0,0,0,2,1,0,2,1,2,0
741,211,4,90,0,0,0,1,0,0,0,0,0,7,18.6,12.4,37.0,6.8,0,0,1,4,1,2,27,18,0,0,0,2,0,0,3,0,2,0
742,211,5,90,0,0,0,1,0,0,0,0,0,-2,0.0,11.8,43.0,5.4,0,0,0,3,1,0,19,12,1,0,0,2,1,2,2,0,2,0
743,211,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,211,7,5,0,0,0,0,0,0,0,0,0,1,2.2,0.5,19.0,2.2,0,0,0,1,0,0,4,2,0,0,0,1,0,0,1,0,1,0
745,211,8,31,0,0,0,0,0,0,0,0,0,1,0.0,1.4,4.0,0.4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,2,0,1,0
746,211,9,20,0,0,0,0,0,0,0,0,0,-2,0.0,0.4,5.0,0.0,0,0,0,1,0,0,6,4,0,0,0,1,1,2,1,0,1,0
747,211,10,27,0,0,0,1,0,0,0,0,0,1,2.4,11.3,0.0,1.4,0,0,1,1,1,0,7,6,0,0,0,1,1,0,2,1,1,0
748,211,11,55,0,0,0,0,0,0,0,0,0,1,0.0,11.8,28.0,3.9,0,0,0,2,1,0,20,13,0,0,0,1,0,1,1,0,1,0
749,211,12,88,0,0,0,1,0,0,0,0,0,-1,20.6,44.3,78.0,14.3,0,0,1,4,4,0,29,20,2,0,0,3,3,0,0,0,2,0
750,211,13,90,0,1,1,0,0,0,0,0,0,14,14.2,4.3,52.0,7.1,0,0,2,9,0,1,38,24,0,0,0,5,1,1,1,1,5,0
752,211,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,211,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,211,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,211,18,90,0,1,0,3,0,0,0,0,0,14,18.4,13.6,69.0,10.1,0,0,0,1,1,0,26,11,0,0,0,0,1,1,0,0,5,0
756,211,19,17,0,1,0,1,0,0,0,0,0,17,19.8,20.6,2.0,4.2,0,1,0,0,2,0,10,7,0,0,0,0,0,0,0,0,4,0
757,212,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,212,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,212,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,212,4,30,0,0,0,0,0,0,0,0,0,1,4.4,2.2,17.0,2.4,0,0,0,2,0,0,8,8,0,0,0,1,0,0,1,0,1,0
761,212,5,67,0,0,0,1,0,0,0,0,0,3,1.6,7.2,0.0,0.9,1,0,0,2,0,0,18,14,0,0,0,1,3,0,0,0,2,0
762,212,6,56,0,0,0,1,0,0,0,0,0,-3,0.0,0.2,4.0,0.0,0,0,0,2,0,0,9,4,0,0,0,1,0,1,4,0,1,0
763,212,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,212,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,212,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,212,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,212,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,212,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,212,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,212,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,212,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,212,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,212,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,212,18,25,0,0,0,1,0,0,0,0,0,2,0.6,7.4,4.0,1.2,1,0,0,1,0,0,18,15,0,0,0,0,1,1,0,0,1,0
775,212,19,56,0,0,0,1,0,0,1,0,0,-4,3.4,1.5,1.0,0.6,0,0,2,2,0,0,10,5,0,0,0,1,0,1,4,1,0,0
776,234,1,27,1,0,0,1,0,0,0,0,1,25,35.0,14.5,41.0,9.1,1,0,0,0,1,0,2,2,1,0,0,0,0,1,0,0,6,1
778,234,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,234,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,234,5,83,0,0,0,4,0,0,0,0,0,-2,6.2,2.1,40.0,4.8,0,0,1,1,0,0,11,7,1,0,0,1,3,1,0,0,2,0
781,234,6,90,1,1,0,1,0,0,0,0,2,42,55.8,25.1,73.0,15.4,0,1,0,0,2,3,15,10,1,0,0,0,1,3,1,0,11,1
782,234,7,73,1,0,1,0,0,0,0,0,2,29,30.2,0.6,25.0,5.6,0,0,0,1,0,0,9,4,0,0,0,3,0,1,0,0,8,1
783,234,8,90,0,0,0,2,0,0,0,0,0,-3,0.6,14.6,33.0,4.8,0,0,0,1,1,0,20,12,1,0,0,1,3,2,1,0,2,0
784,234,9,90,0,0,0,3,0,0,0,0,0,5,1.0,0.0,2.0,0.3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0
